DrugBank ID	SIDE EFFECT	MIN	MEAN	MAX	Drug name
DB05294	Nausea	1.0	22.4333333333	33.3	Vandetanib
DB05294	Photosensitivity reaction	2.0	9.46666666667	13.4	Vandetanib
DB05294	Pneumonia	2.16	2.16	2.16	Vandetanib
DB05294	Protein urine present	10.0	10.0	10.0	Vandetanib
DB05294	Proteinuria	10.0	10.0	10.0	Vandetanib
DB05294	Pruritus	1.0	7.6	11.0	Vandetanib
DB05294	Rash	1.7	26.175	53.0	Vandetanib
DB05294	Serum amylase increased	5.0	14.4	23.8	Vandetanib
DB05294	Upper respiratory tract infection	23.0	23.0	23.0	Vandetanib
DB05294	Urinary tract infection	1.3	1.3	1.3	Vandetanib
DB05294	Vision blurred	9.0	9.0	9.0	Vandetanib
DB05294	Vomiting	1.0	10.233333333300001	15.0	Vandetanib
DB05294	Weight decreased	10.4	10.4	10.4	Vandetanib
DB05351	Abdominal pain	2.6	3.36666666667	4.0	Dexlansoprazole
DB05351	Diarrhoea	3.2	4.45	5.1	Dexlansoprazole
DB05351	Flatulence	1.2	1.7	2.6	Dexlansoprazole
DB05351	Gastrointestinal pain	2.6	3.36666666667	4.0	Dexlansoprazole
DB05351	Nausea	1.8	2.7	3.3	Dexlansoprazole
DB05351	Upper respiratory tract infection	1.7	2.16666666667	2.9	Dexlansoprazole
DB05351	Vomiting	1.1	1.575	2.2	Dexlansoprazole
DB05521	Anaemia	17.0	17.0	17.0	Telaprevir
DB05521	Anal pruritus	1.0	1.0	1.0	Telaprevir
DB05521	Anorectal discomfort	1.0	2.33333333333	3.0	Telaprevir
DB05521	Asthenia	50.0	50.0	50.0	Telaprevir
DB05521	Dermatitis	34.0	34.0	34.0	Telaprevir
DB05521	Diarrhoea	17.0	17.0	17.0	Telaprevir
DB05521	Dysgeusia	3.0	3.0	3.0	Telaprevir
DB05521	Fatigue	50.0	50.0	50.0	Telaprevir
DB05521	Haemorrhoids	3.0	3.0	3.0	Telaprevir
DB05521	Nausea	28.0	28.0	28.0	Telaprevir
DB05521	Pruritus	28.0	28.0	28.0	Telaprevir
DB05521	Pruritus genital	1.0	1.0	1.0	Telaprevir
DB05521	Rash	34.0	34.0	34.0	Telaprevir
DB05521	Vomiting	8.0	8.0	8.0	Telaprevir
DB05676	Abdominal pain upper	2.03	2.03	2.03	Apremilast
DB05676	Diarrhoea	1.8	6.256666666669999	9.26	Apremilast
DB05676	Headache	1.2	3.97	5.88	Apremilast
DB05676	Nasopharyngitis	2.64	2.64	2.64	Apremilast
DB05676	Nausea	1.8	6.05333333333	8.92	Apremilast
DB05676	Upper respiratory tract infection	3.85	3.85	3.85	Apremilast
DB05676	Vomiting	3.25	3.25	3.25	Apremilast
DB05812	Arrhythmia	1.0	1.05	1.1	Abiraterone
DB05812	Asthenia	1.7	1.95	2.2	Abiraterone
DB05812	Blood potassium decreased	5.0	5.0	5.0	Abiraterone
DB05812	Blood triglycerides increased	62.5	62.5	62.5	Abiraterone
DB05812	Cardiac failure	1.9	1.9	1.9	Abiraterone
DB05812	Diarrhoea	1.3	1.3	1.3	Abiraterone
DB05812	Discomfort	2.0	3.4333333333300002	4.2	Abiraterone
DB05812	Dyspnoea	2.4	2.4	2.4	Abiraterone
DB05812	Fatigue	1.7	1.95	2.2	Abiraterone
DB05812	Fracture	1.4	1.4	1.4	Abiraterone
DB05812	Haematuria	1.3	1.3	1.3	Abiraterone
DB05812	Hyperglycaemia	5.2	18.825	56.6	Abiraterone
DB05812	Hypernatraemia	32.8	32.8	32.8	Abiraterone
DB05812	Hypertension	1.3	2.73333333333	3.9	Abiraterone
DB05812	Hypertriglyceridaemia	62.5	62.5	62.5	Abiraterone
DB05812	Hypokalaemia	1.0	9.38333333333	28.3	Abiraterone
DB05812	Hypophosphataemia	5.8	12.2666666667	23.8	Abiraterone
DB05812	Joint swelling	2.0	3.4333333333300002	4.2	Abiraterone
DB05812	Lymphopenia	7.4	15.825	38.2	Abiraterone
DB05812	Multiple fractures	1.4	1.4	1.4	Abiraterone
DB05812	Musculoskeletal discomfort	2.3	2.65	3.0	Abiraterone
DB05812	Myalgia	2.3	2.65	3.0	Abiraterone
DB05812	Oedema	1.1	1.5	1.9	Abiraterone
DB05812	Potassium low	5.0	5.0	5.0	Abiraterone
DB05812	Urinary tract infection	2.1	2.1	2.1	Abiraterone
DB06151	Dermatitis	4.23	4.23	4.23	Acetylcysteine
DB06151	Flushing	6.1	6.85	7.6	Acetylcysteine
DB06151	Oedema	1.2	1.4	1.6	Acetylcysteine
DB06151	Pruritus	2.82	3.74	4.3	Acetylcysteine
DB06151	Rash	4.23	4.23	4.23	Acetylcysteine
DB06151	Rhonchi	1.41	1.41	1.41	Acetylcysteine
DB06151	Tachycardia	2.82	2.82	2.82	Acetylcysteine
DB06151	Throat tightness	1.41	1.41	1.41	Acetylcysteine
DB06151	Urticaria	6.1	6.85	7.6	Acetylcysteine
DB06201	Abdominal pain upper	3.0	3.0	3.0	Rufinamide
DB06201	Aggression	3.0	3.0	3.0	Rufinamide
DB06201	Agitation	3.0	3.0	3.0	Rufinamide
DB06201	Anxiety	3.0	3.0	3.0	Rufinamide
DB06201	Asthenia	2.0	9.0	16.0	Rufinamide
DB06201	Ataxia	1.0	2.5	4.0	Rufinamide
DB06201	Back pain	3.0	3.0	3.0	Rufinamide
DB06201	Bronchitis	3.0	3.0	3.0	Rufinamide
DB06201	Constipation	3.0	3.0	3.0	Rufinamide
DB06201	Convulsion	2.0	2.0	2.0	Rufinamide
DB06201	Decreased appetite	5.0	5.0	5.0	Rufinamide
DB06201	Dermatitis	2.0	3.0	4.0	Rufinamide
DB06201	Diplopia	4.0	6.5	9.0	Rufinamide
DB06201	Disturbance in attention	3.0	3.0	3.0	Rufinamide
DB06201	Dizziness	3.0	10.0	19.0	Rufinamide
DB06201	Dyspepsia	3.0	3.0	3.0	Rufinamide
DB06201	Ear infection	3.0	3.0	3.0	Rufinamide
DB06201	Fatigue	2.0	9.0	16.0	Rufinamide
DB06201	Gait disturbance	3.0	3.0	3.0	Rufinamide
DB06201	Headache	2.0	15.0	27.0	Rufinamide
DB06201	Influenza	5.0	5.0	5.0	Rufinamide
DB06201	Nasopharyngitis	5.0	5.0	5.0	Rufinamide
DB06201	Nausea	1.0	6.666666666669999	12.0	Rufinamide
DB06201	Nystagmus	6.0	6.0	6.0	Rufinamide
DB06201	Pruritus	3.0	3.0	3.0	Rufinamide
DB06201	Rash	2.0	3.0	4.0	Rufinamide
DB06201	Sinusitis	3.0	3.0	3.0	Rufinamide
DB06201	Somnolence	11.0	14.0	17.0	Rufinamide
DB06201	Tremor	6.0	6.0	6.0	Rufinamide
DB06201	Vertigo	3.0	3.0	3.0	Rufinamide
DB06201	Vision blurred	6.0	6.0	6.0	Rufinamide
DB06201	Vomiting	1.0	7.666666666669999	17.0	Rufinamide
DB06203	Headache	4.19	4.775	5.36	Alogliptin
DB06203	Nasopharyngitis	4.35	4.68	5.01	Alogliptin
DB06203	Upper respiratory tract infection	4.19	4.6	5.01	Alogliptin
DB06207	Diarrhoea	2.58	2.58	2.58	Silodosin
DB06207	Dizziness	3.22	3.22	3.22	Silodosin
DB06207	Headache	2.36	2.36	2.36	Silodosin
DB06207	Nasal congestion	2.15	2.15	2.15	Silodosin
DB06207	Nasopharyngitis	2.36	2.36	2.36	Silodosin
DB06207	Orthostatic hypotension	2.58	2.58	2.58	Silodosin
DB06207	Retrograde ejaculation	2.8	15.45	28.1	Silodosin
DB06209	Asthenia	3.7	4.25	4.8	Prasugrel
DB06209	Atrial fibrillation	2.9	3.0	3.1	Prasugrel
DB06209	Back pain	4.5	4.75	5.0	Prasugrel
DB06209	Body temperature increased	2.2	2.45	2.7	Prasugrel
DB06209	Bradycardia	2.4	2.65	2.9	Prasugrel
DB06209	Cough	3.9	4.0	4.1	Prasugrel
DB06209	Dermatitis	2.4	2.6	2.8	Prasugrel
DB06209	Diarrhoea	2.3	2.45	2.6	Prasugrel
DB06209	Dizziness	4.1	4.35	4.6	Prasugrel
DB06209	Dyspnoea	4.5	4.7	4.9	Prasugrel
DB06209	Fatigue	3.7	4.25	4.8	Prasugrel
DB06209	Haemoglobin	1.3	3.775	14.1	Prasugrel
DB06209	Haemorrhage	1.3	3.775	14.1	Prasugrel
DB06209	Headache	5.3	5.4	5.5	Prasugrel
DB06209	Hypercholesterolaemia	7.0	7.2	7.4	Prasugrel
DB06209	Hyperlipidaemia	7.0	7.2	7.4	Prasugrel
DB06209	Hypertension	7.1	7.3	7.5	Prasugrel
DB06209	Hypotension	3.8	3.85	3.9	Prasugrel
DB06209	Leukopenia	2.8	3.15	3.5	Prasugrel
DB06209	Nausea	4.3	4.45	4.6	Prasugrel
DB06209	Non-cardiac chest pain	3.1	3.3	3.5	Prasugrel
DB06209	Oedema peripheral	2.7	2.85	3.0	Prasugrel
DB06209	Pain in extremity	2.6	2.6	2.6	Prasugrel
DB06209	Rash	2.4	2.6	2.8	Prasugrel
DB06211	Anaemia	1.0	4.8	10.0	Doripenem
DB06211	Candida infection	1.0	2.0	3.0	Doripenem
DB06211	Colitis	1.0	1.33333333333	2.0	Doripenem
DB06211	Dermatitis	1.0	3.6	6.0	Doripenem
DB06211	Diarrhoea	6.0	10.3333333333	14.0	Doripenem
DB06211	Headache	3.0	8.833333333330001	16.0	Doripenem
DB06211	Infection	1.0	1.33333333333	2.0	Doripenem
DB06211	Nausea	4.0	7.666666666669999	12.0	Doripenem
DB06211	Oral candidiasis	1.0	2.0	3.0	Doripenem
DB06211	Phlebitis	1.0	4.2	8.0	Doripenem
DB06211	Pruritus	1.0	2.0	3.0	Doripenem
DB06211	Rash	1.0	3.6	6.0	Doripenem
DB06213	Abdominal discomfort	2.0	3.5	5.0	Regadenoson
DB06213	Angina pectoris	12.0	15.0	18.0	Regadenoson
DB06213	Chest discomfort	13.0	15.5	18.0	Regadenoson
DB06213	Chest pain	7.0	10.833333333299999	18.0	Regadenoson
DB06213	Dizziness	7.0	7.5	8.0	Regadenoson
DB06213	Dysgeusia	5.0	6.0	7.0	Regadenoson
DB06213	Dyspnoea	26.0	27.0	28.0	Regadenoson
DB06213	Electrocardiogram ST segment depression	12.0	15.0	18.0	Regadenoson
DB06213	Feeling hot	5.0	6.5	8.0	Regadenoson
DB06213	Flushing	16.0	20.5	25.0	Regadenoson
DB06213	Headache	17.0	21.5	26.0	Regadenoson
DB06213	Nausea	6.0	6.0	6.0	Regadenoson
DB06218	Asthenia	2.0	8.11111111111	18.0	Lacosamide
DB06218	Ataxia	4.0	8.5	15.0	Lacosamide
DB06218	Balance disorder	1.0	4.0	6.0	Lacosamide
DB06218	Chest pain	3.0	7.5	12.0	Lacosamide
DB06218	Contusion	2.0	3.0	4.0	Lacosamide
DB06218	Coordination abnormal	3.0	4.5	6.0	Lacosamide
DB06218	Depression	2.0	2.0	2.0	Lacosamide
DB06218	Diarrhoea	3.0	5.0	8.0	Lacosamide
DB06218	Diplopia	4.0	10.857142857100001	20.0	Lacosamide
DB06218	Discomfort	2.5	2.5	2.5	Lacosamide
DB06218	Dizziness	16.0	37.375	60.0	Lacosamide
DB06218	Dry mouth	6.0	9.0	12.0	Lacosamide
DB06218	Fatigue	7.0	12.2	18.0	Lacosamide
DB06218	Gait disturbance	1.0	3.6	8.0	Lacosamide
DB06218	Headache	4.0	11.142857142899999	16.0	Lacosamide
DB06218	Hyperhidrosis	2.0	5.0	8.0	Lacosamide
DB06218	Hypoaesthesia oral	5.0	6.333333333330001	8.0	Lacosamide
DB06218	Laceration	2.0	2.5	3.0	Lacosamide
DB06218	Memory impairment	1.0	3.0	6.0	Lacosamide
DB06218	Nausea	7.0	14.833333333299999	24.0	Lacosamide
DB06218	Nystagmus	2.0	5.666666666669999	10.0	Lacosamide
DB06218	Paraesthesia	4.0	6.0	8.0	Lacosamide
DB06218	Paraesthesia oral	4.0	5.666666666669999	8.0	Lacosamide
DB06218	Pruritus	2.0	3.75	6.0	Lacosamide
DB06218	Skin laceration	2.0	2.5	3.0	Lacosamide
DB06218	Somnolence	5.0	19.3333333333	36.0	Lacosamide
DB06218	Tremor	4.0	7.25	12.0	Lacosamide
DB06218	Vertigo	3.0	4.0	5.0	Lacosamide
DB06218	Vision blurred	2.0	8.0	16.0	Lacosamide
DB06218	Vomiting	4.0	8.666666666669999	16.0	Lacosamide
DB06228	Abdominal pain upper	1.67	1.67	1.67	Rivaroxaban
DB06228	Asthenia	1.0	1.0	1.0	Rivaroxaban
DB06228	Back pain	3.68	3.68	3.68	Rivaroxaban
DB06228	Blister	1.4	1.4	1.4	Rivaroxaban
DB06228	Dermatitis bullous	1.4	1.4	1.4	Rivaroxaban
DB06228	Dizziness	1.23	1.23	1.23	Rivaroxaban
DB06228	Dyspepsia	1.34	1.34	1.34	Rivaroxaban
DB06228	Fatigue	1.0	1.0	1.0	Rivaroxaban
DB06228	Gastrointestinal haemorrhage	1.2	2.0675	3.11	Rivaroxaban
DB06228	Haemoglobin	1.2	6.28875	28.3	Rivaroxaban
DB06228	Haemorrhage	1.2	6.28875	28.3	Rivaroxaban
DB06228	Loss of consciousness	1.23	1.23	1.23	Rivaroxaban
DB06228	Muscle spasms	1.16	1.16	1.16	Rivaroxaban
DB06228	Oropharyngeal pain	1.0	1.0	1.0	Rivaroxaban
DB06228	Osteoarthritis	1.67	1.67	1.67	Rivaroxaban
DB06228	Pain in extremity	1.22	1.435	1.65	Rivaroxaban
DB06228	Pruritus	1.75	1.945	2.14	Rivaroxaban
DB06228	Shock	1.23	1.23	1.23	Rivaroxaban
DB06228	Sinusitis	1.17	1.17	1.17	Rivaroxaban
DB06228	Syncope	1.23	1.23	1.23	Rivaroxaban
DB06228	Toothache	1.0	1.0	1.0	Rivaroxaban
DB06228	Urinary tract infection	1.17	1.17	1.17	Rivaroxaban
DB06228	Wound secretion	1.97	2.38	2.79	Rivaroxaban
DB06237	Back pain	1.1	2.325	3.2	Avanafil
DB06237	Dizziness	1.0	1.5	2.0	Avanafil
DB06237	Electrocardiogram abnormal	1.0	2.0	3.0	Avanafil
DB06237	Flushing	3.2	5.03333333333	10.1	Avanafil
DB06237	Headache	5.1	8.05	12.1	Avanafil
DB06237	Nasal congestion	1.0	2.13333333333	3.0	Avanafil
DB06237	Nasopharyngitis	2.6	3.525	5.1	Avanafil
DB06237	Upper respiratory tract infection	2.0	2.5	3.0	Avanafil
DB06243	Acne	10.8	17.8333333333	21.4	Eflornithine
DB06243	Alopecia	1.3	1.76666666667	2.5	Eflornithine
DB06243	Anorexia	1.0	1.5	2.0	Eflornithine
DB06243	Asthenia	1.0	1.0	1.0	Eflornithine
DB06243	Decreased appetite	1.0	1.5	2.0	Eflornithine
DB06243	Dermatitis	1.5	2.15	2.8	Eflornithine
DB06243	Dizziness	1.3	1.4	1.5	Eflornithine
DB06243	Dry skin	1.8	2.7	3.3	Eflornithine
DB06243	Dyspepsia	1.9	2.13333333333	2.5	Eflornithine
DB06243	Erythema	1.3	1.9	2.5	Eflornithine
DB06243	Face oedema	3.0	3.0	3.0	Eflornithine
DB06243	Folliculitis	1.0	1.0	1.0	Eflornithine
DB06243	Headache	3.8	4.26666666667	5.0	Eflornithine
DB06243	Ingrown hair	2.0	2.0	2.0	Eflornithine
DB06243	Nausea	1.0	1.0	1.0	Eflornithine
DB06243	Pain of skin	2.5	4.83333333333	7.9	Eflornithine
DB06243	Paraesthesia	1.5	2.4333333333300002	3.6	Eflornithine
DB06243	Pruritus	3.1	3.63333333333	4.0	Eflornithine
DB06243	Pseudofolliculitis barbae	4.9	12.2	16.3	Eflornithine
DB06243	Rash	1.5	2.15	2.8	Eflornithine
DB06243	Redness	1.3	1.9	2.5	Eflornithine
DB06243	Skin burning sensation	2.0	3.26666666667	4.3	Eflornithine
DB06243	Skin irritation	1.0	1.4	1.8	Eflornithine
DB06243	Stinging skin	2.5	4.83333333333	7.9	Eflornithine
DB06243	Tingling skin	1.5	2.4333333333300002	3.6	Eflornithine
DB06243	Vertigo	1.0	1.0	1.0	Eflornithine
DB06262	Dizziness	3.82	8.56285714286	13.0	Droxidopa
DB06262	Headache	6.11	10.77	13.2	Droxidopa
DB06262	Hypertension	1.53	4.275	7.02	Droxidopa
DB06262	Loss of consciousness	13.0	13.0	13.0	Droxidopa
DB06262	Nausea	1.53	5.15	8.77	Droxidopa
DB06262	Shock	13.0	13.0	13.0	Droxidopa
DB06262	Syncope	13.0	13.0	13.0	Droxidopa
DB06262	Urinary tract infection	15.0	15.0	15.0	Droxidopa
DB06268	Abdominal pain upper	2.01	2.01	2.01	Sitaxentan
DB06268	Asthenia	2.68	2.68	2.68	Sitaxentan
DB06268	Constipation	3.36	3.36	3.36	Sitaxentan
DB06268	Cramp muscle	2.01	2.01	2.01	Sitaxentan
DB06268	Dyspepsia	2.01	2.01	2.01	Sitaxentan
DB06268	Epistaxis	3.36	5.675	7.99	Sitaxentan
DB06268	Fatigue	2.68	2.68	2.68	Sitaxentan
DB06268	Flushing	4.03	4.03	4.03	Sitaxentan
DB06268	Gingival bleeding	1.37	1.37	1.37	Sitaxentan
DB06268	Haemoglobin	16.9	16.9	16.9	Sitaxentan
DB06268	Haemoptysis	2.05	2.05	2.05	Sitaxentan
DB06268	Haemorrhage	16.9	16.9	16.9	Sitaxentan
DB06268	Headache	15.4	15.4	15.4	Sitaxentan
DB06268	Insomnia	2.01	2.01	2.01	Sitaxentan
DB06268	International normalised ratio increased	6.04	6.04	6.04	Sitaxentan
DB06268	Menorrhagia	1.37	1.37	1.37	Sitaxentan
DB06268	Muscle spasms	2.01	2.01	2.01	Sitaxentan
DB06268	Nasal congestion	8.72	8.72	8.72	Sitaxentan
DB06268	Nausea	6.71	6.71	6.71	Sitaxentan
DB06268	Oedema peripheral	8.72	8.72	8.72	Sitaxentan
DB06268	Prothrombin level increased	4.7	4.7	4.7	Sitaxentan
DB06268	Vomiting	2.68	2.68	2.68	Sitaxentan
DB06288	Abdominal pain	1.0	1.0	1.0	Amisulpride
DB06288	Aggression	1.0	1.0	1.0	Amisulpride
DB06288	Aggressive reaction	1.0	1.0	1.0	Amisulpride
DB06288	Agitation	5.0	5.0	5.0	Amisulpride
DB06288	Amenorrhoea	4.0	4.0	4.0	Amisulpride
DB06288	Anxiety	7.0	8.0	9.0	Amisulpride
DB06288	Asthenia	1.0	1.0	1.0	Amisulpride
DB06288	Constipation	3.0	3.5	4.0	Amisulpride
DB06288	Depression	1.0	1.5	2.0	Amisulpride
DB06288	Diarrhoea	1.0	1.0	1.0	Amisulpride
DB06288	Dizziness	1.0	1.0	1.0	Amisulpride
DB06288	Dry mouth	1.0	1.5	2.0	Amisulpride
DB06288	Dyskinesia	2.0	4.0	6.0	Amisulpride
DB06288	Dyspepsia	1.0	1.0	1.0	Amisulpride
DB06288	Extrapyramidal disorder	11.0	22.0	33.0	Amisulpride
DB06288	Fatigue	1.0	1.0	1.0	Amisulpride
DB06288	Galactorrhoea	1.0	2.0	3.0	Amisulpride
DB06288	Gastrointestinal pain	1.0	1.0	1.0	Amisulpride
DB06288	Headache	3.0	3.0	3.0	Amisulpride
DB06288	Hyperhidrosis	1.0	1.0	1.0	Amisulpride
DB06288	Hypertension	1.0	1.0	1.0	Amisulpride
DB06288	Hypotension	1.0	1.0	1.0	Amisulpride
DB06288	Insomnia	10.0	10.5	11.0	Amisulpride
DB06288	Menstrual disorder	1.0	1.0	1.0	Amisulpride
DB06288	Muscle rigidity	2.0	3.5	5.0	Amisulpride
DB06288	Nausea	2.0	2.0	2.0	Amisulpride
DB06288	Nervousness	2.0	2.0	2.0	Amisulpride
DB06288	Oculogyric crisis	1.0	1.0	1.0	Amisulpride
DB06288	Orthostatic hypotension	1.0	1.0	1.0	Amisulpride
DB06288	Pruritus	1.0	1.0	1.0	Amisulpride
DB06288	Salivary hypersecretion	2.0	2.0	2.0	Amisulpride
DB06288	Skin disorder	1.0	1.0	1.0	Amisulpride
DB06288	Somnolence	3.0	3.5	4.0	Amisulpride
DB06288	Suicide attempt	1.0	1.5	2.0	Amisulpride
DB06288	Sweating increased	1.0	1.0	1.0	Amisulpride
DB06288	Tension	2.0	2.0	2.0	Amisulpride
DB06288	Tremor	3.0	3.5	4.0	Amisulpride
DB06288	Vaginal infection	1.0	1.0	1.0	Amisulpride
DB06288	Vaginal inflammation	1.0	1.0	1.0	Amisulpride
DB06288	Vomiting	2.0	2.0	2.0	Amisulpride
DB06288	Weight decreased	1.0	1.5	2.0	Amisulpride
DB06288	Weight increased	2.0	4.0	6.0	Amisulpride
DB06290	Anaemia	11.0	11.0	11.0	Simeprevir
DB06290	Asthenia	25.0	25.0	25.0	Simeprevir
DB06290	Dermatitis	15.0	21.45	27.9	Simeprevir
DB06290	Dyspnoea	11.8	11.8	11.8	Simeprevir
DB06290	Fatigue	25.0	25.0	25.0	Simeprevir
DB06290	Headache	21.0	21.0	21.0	Simeprevir
DB06290	Insomnia	14.0	14.0	14.0	Simeprevir
DB06290	Musculoskeletal discomfort	16.1	16.1	16.1	Simeprevir
DB06290	Myalgia	16.1	16.1	16.1	Simeprevir
DB06290	Nausea	17.0	19.6	22.2	Simeprevir
DB06290	Photosensitivity	27.9	27.9	27.9	Simeprevir
DB06290	Photosensitivity reaction	27.9	27.9	27.9	Simeprevir
DB06290	Pruritus	11.0	16.25	21.5	Simeprevir
DB06290	Rash	15.0	21.45	27.9	Simeprevir
DB06292	Back pain	3.1	3.65	4.2	Dapagliflozin
DB06292	Constipation	1.9	2.05	2.2	Dapagliflozin
DB06292	Discomfort	1.6	1.85	2.1	Dapagliflozin
DB06292	Dyslipidaemia	2.1	2.3	2.5	Dapagliflozin
DB06292	Genital infection fungal	2.7	5.2	8.4	Dapagliflozin
DB06292	Influenza	2.3	2.5	2.7	Dapagliflozin
DB06292	Nasopharyngitis	6.3	6.45	6.6	Dapagliflozin
DB06292	Nausea	2.5	2.65	2.8	Dapagliflozin
DB06292	Pain in extremity	1.7	1.85	2.0	Dapagliflozin
DB06292	Urinary tract infection	4.3	5.0	5.7	Dapagliflozin
DB06335	Headache	5.18	6.046666666669999	6.5	Saxagliptin
DB06335	Nasopharyngitis	3.96	3.96	3.96	Saxagliptin
DB06335	Upper respiratory tract infection	7.71	7.71	7.71	Saxagliptin
DB06335	Urinary tract infection	6.8	6.8	6.8	Saxagliptin
DB06403	Abdominal pain	2.99	3.035	3.08	Ambrisentan
DB06403	Arthralgia	2.99	2.99	2.99	Ambrisentan
DB06403	Aspartate aminotransferase increased	1.54	2.265	2.99	Ambrisentan
DB06403	Asthenia	4.48	4.93	5.38	Ambrisentan
DB06403	Bronchitis	1.49	3.055	4.62	Ambrisentan
DB06403	Chest pain	1.49	3.055	4.62	Ambrisentan
DB06403	Constipation	3.08	4.525	5.97	Ambrisentan
DB06403	Cough	5.38	6.42	7.46	Ambrisentan
DB06403	Dizziness	6.92	7.94	8.96	Ambrisentan
DB06403	Dyspnoea	1.49	4.81666666667	7.69	Ambrisentan
DB06403	Dyspnoea exacerbated	1.49	4.59	7.69	Ambrisentan
DB06403	Epistaxis	1.54	3.755	5.97	Ambrisentan
DB06403	Fatigue	4.48	4.93	5.38	Ambrisentan
DB06403	Flushing	1.49	2.67	3.85	Ambrisentan
DB06403	Gastrointestinal pain	2.99	3.035	3.08	Ambrisentan
DB06403	Headache	15.4	17.4	19.4	Ambrisentan
DB06403	Insomnia	1.49	1.9	2.31	Ambrisentan
DB06403	Musculoskeletal discomfort	2.99	2.99	2.99	Ambrisentan
DB06403	Nasal congestion	5.38	7.89	10.4	Ambrisentan
DB06403	Nasopharyngitis	2.99	4.185	5.38	Ambrisentan
DB06403	Nausea	3.85	4.165	4.48	Ambrisentan
DB06403	Oedema peripheral	18.5	23.45	28.4	Ambrisentan
DB06403	Palpitations	3.85	4.165	4.48	Ambrisentan
DB06403	Pulmonary hypertension	1.49	1.49	1.49	Ambrisentan
DB06403	Right ventricular failure	1.49	3.055	4.62	Ambrisentan
DB06403	Sinusitis	3.08	3.78	4.48	Ambrisentan
DB06403	Upper respiratory tract infection	4.62	6.04	7.46	Ambrisentan
DB06403	Urinary tract infection	1.49	1.515	1.54	Ambrisentan
DB06413	Abdominal pain upper	2.0	2.0	2.0	Armodafinil
DB06413	Agitation	1.0	1.0	1.0	Armodafinil
DB06413	Anorexia	1.0	1.0	1.0	Armodafinil
DB06413	Anxiety	4.0	4.0	4.0	Armodafinil
DB06413	Asthenia	2.0	2.0	2.0	Armodafinil
DB06413	Body temperature increased	1.0	1.0	1.0	Armodafinil
DB06413	Constipation	1.0	1.0	1.0	Armodafinil
DB06413	Decreased appetite	1.0	1.0	1.0	Armodafinil
DB06413	Depressed mood	1.0	1.0	1.0	Armodafinil
DB06413	Depression	1.0	2.0	3.0	Armodafinil
DB06413	Dermatitis	1.0	2.33333333333	4.0	Armodafinil
DB06413	Dermatitis contact	1.0	1.0	1.0	Armodafinil
DB06413	Diarrhoea	1.0	3.0	4.0	Armodafinil
DB06413	Disturbance in attention	1.0	1.0	1.0	Armodafinil
DB06413	Dizziness	5.0	5.0	5.0	Armodafinil
DB06413	Dry mouth	2.0	4.33333333333	7.0	Armodafinil
DB06413	Dyspepsia	2.0	2.0	2.0	Armodafinil
DB06413	Dyspnoea	1.0	1.0	1.0	Armodafinil
DB06413	Fatigue	2.0	2.0	2.0	Armodafinil
DB06413	Gamma-glutamyltransferase increased	1.0	1.0	1.0	Armodafinil
DB06413	Headache	1.0	13.75	23.0	Armodafinil
DB06413	Hyperhidrosis	1.0	1.0	1.0	Armodafinil
DB06413	Influenza like illness	1.0	1.0	1.0	Armodafinil
DB06413	Insomnia	4.0	5.0	6.0	Armodafinil
DB06413	Loose stools	1.0	1.0	1.0	Armodafinil
DB06413	Migraine	1.0	1.0	1.0	Armodafinil
DB06413	Nausea	6.0	7.333333333330001	9.0	Armodafinil
DB06413	Nervousness	1.0	1.0	1.0	Armodafinil
DB06413	Pain	1.0	1.0	1.0	Armodafinil
DB06413	Palpitations	2.0	2.0	2.0	Armodafinil
DB06413	Paraesthesia	1.0	1.0	1.0	Armodafinil
DB06413	Polyuria	1.0	1.0	1.0	Armodafinil
DB06413	Rash	1.0	2.33333333333	4.0	Armodafinil
DB06413	Rhinitis seasonal	1.0	1.0	1.0	Armodafinil
DB06413	Seasonal allergy	1.0	1.0	1.0	Armodafinil
DB06413	Tachycardia	1.0	1.0	1.0	Armodafinil
DB06413	Tension	1.0	1.0	1.0	Armodafinil
DB06413	Thirst	1.0	1.0	1.0	Armodafinil
DB06413	Tremor	1.0	1.0	1.0	Armodafinil
DB06413	Urine output increased	1.0	1.0	1.0	Armodafinil
DB06413	Vomiting	1.0	1.0	1.0	Armodafinil
DB06414	Abdominal pain	3.0	3.0	3.0	Etravirine
DB06414	Asthenia	3.3	3.3	3.3	Etravirine
DB06414	Dermatitis	9.0	13.225	17.0	Etravirine
DB06414	Diarrhoea	5.2	5.2	5.2	Etravirine
DB06414	Fatigue	3.3	3.3	3.3	Etravirine
DB06414	Gastrointestinal pain	3.0	3.0	3.0	Etravirine
DB06414	Headache	2.7	2.7	2.7	Etravirine
DB06414	Hypertension	2.8	2.8	2.8	Etravirine
DB06414	Nausea	4.7	9.3	13.9	Etravirine
DB06414	Neuropathy peripheral	2.8	3.4	4.0	Etravirine
DB06414	Rash	9.0	13.225	17.0	Etravirine
DB06414	Vomiting	2.3	2.3	2.3	Etravirine
DB06589	Abdominal pain	2.0	6.5	11.0	Pazopanib
DB06589	Alanine aminotransferase increased	2.0	23.8	53.0	Pazopanib
DB06589	Albumin low	1.0	17.5	34.0	Pazopanib
DB06589	Alopecia	12.0	12.0	12.0	Pazopanib
DB06589	Anorexia	2.0	12.0	22.0	Pazopanib
