,Drug name,Name,Smiles
1945,DB01578,,CN(C(C)=O)C1=C(I)C(C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)=C(I)C(NC(C)=O)=C1I
1946,DB01914,,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O
1947,DB02513,,CC(C)C1=CC=C(C)C=C1O
1948,DB03166,,CC(O)=O
1949,DB03209,,OC(=O)C1=NC(=O)NC(=O)N1
1950,DB03852,,C[C@@]12CC[C@@H](CC1)C(C)(C)O2
1951,DB04038,,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1952,DB04711,,OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I
1953,DB04815,,OC1=C(I)C=C(Cl)C2=C1N=CC=C2
1954,DB04816,,OC1=CC=CC2=C1C(=O)C1=C(C=CC=C1O)C2=O
1955,DB04911,,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)[C@@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2
1956,DB05016,,OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F
1957,DB05154,,[O-][N+](=O)C1=CN2C[C@@H](COC2=N1)OCC1=CC=C(OC(F)(F)F)C=C1
1958,DB05273,,[153Sm+3].OP(O)(=O)CN(CCN(CP(O)([O-])=O)CP(O)([O-])=O)CP(O)([O-])=O
1959,DB06150,,COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1
1960,DB06193,,NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O
1961,DB06206,,O[C@@H]1[C@@H](O)[C@@H]2O[C@H]3O[C@H](CSCCC(O)=O)[C@@H](O[C@H]4O[C@H](CSCCC(O)=O)[C@@H](O[C@H]5O[C@H](CSCCC(O)=O)[C@@H](O[C@H]6O[C@H](CSCCC(O)=O)[C@@H](O[C@H]7O[C@H](CSCCC(O)=O)[C@@H](O[C@H]8O[C@H](CSCCC(O)=O)[C@@H](O[C@H]9O[C@H](CSCCC(O)=O)[C@@H](O[C@H]1O[C@@H]2CSCCC(O)=O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
1962,DB06215,,[O--].[O--].[O--].[O--].[Fe++].[Fe+3].[Fe+3]
1963,DB06219,,CC(C)CCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC=C(O3)C=C2)C(=O)N1)NC)O)O)Cl)O)C(=O)NCCCN(C)C)O)Cl)C(=O)O)O)O
1964,DB06255,,OP(O)(=O)C(NC1CCCCCC1)P(O)(O)=O
1965,DB06260,,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC1=CN=CN1)C(C)C)[C@@H](C)O)[C@H](O)CC)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(O)=O
1966,DB06261,,[H]N([H])CC(=O)CCC(=O)OCCCCCC
1967,DB06264,,CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1
1968,DB06272,,[H]\C(\C(\[H])=C1/CCC[C@@]2(C)[C@@]1([H])CC[C@]2([H])[C@]([H])(C)OCCC(C)(C)O)=C1/C[C@@]([H])(O)C[C@]([H])(O)C1=C
1969,DB06402,,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C3OC4=CC=C(C=C4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4C(C=C2OC2=C(Cl)C=C(C=C2)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)C4=CC(=C(O)C=C4)C4=C(O)C(CNCP(O)(O)=O)=C(O)C=C4[C@H](NC2=O)C(O)=O)=C3)O[C@@H](C)[C@H]1O
1970,DB06590,,[H][C@]12SCC(SC3=NC(=CS3)C3=CC=[N+](C)C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC)\C1=NSC(NP(O)(O)=O)=N1)C([O-])=O
1971,DB06636,,[H]C(C)(OC(=O)N(C)C1=C(COC(=O)CNC)C=CC=N1)[N+]1=CN(C[C@](O)(C2=C(F)C=CC(F)=C2)[C@@]([H])(C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)N=C1
1972,DB06690,,[N-]=[N+]=O
1973,DB06697,,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4
1974,DB06703,,OC[C@H](O)[C@H](CO)[N+]12CC[N+]3(CC([O-])=O)CC[N+]4(CC([O-])=O)CC[N+](CC([O-])=O)(CC1)[Gd-]234
1975,DB06704,,NC(N)=NCC1=CC(I)=CC=C1
1976,DB06705,,[Na+].[Na+].[Na+].[Gd+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC(COP([O-])(=O)OC1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1)N(CC([O-])=O)CC([O-])=O
1977,DB06708,,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1
1978,DB06717,,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
1979,DB06723,,[OH-].[OH-].[OH-].[Al+3]
1980,DB06724,,[Ca++].[O-]C([O-])=O
1981,DB06737,,CC(C(O)=O)C1=CC=C2SC3=C(C=CC=C3)C(=O)CC2=C1
1982,DB06742,,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1
1983,DB06762,,CC(N\C(NC#N)=N\C1=CC=NC=C1)C(C)(C)C
1984,DB06767,,[NH4+].[Cl-]
1985,DB06768,,[NH4+].CC(O)C([O-])=O
1986,DB06769,,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl
1987,DB06770,,OCC1=CC=CC=C1
1988,DB06778,,[Cu++].[O-]S([O-])(=O)=O
1989,DB06783,,[Fe+3].[Fe+3].[Fe+3].[Fe+3].N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N
1990,DB06784,,[67Ga+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
1991,DB06794,,OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N
1992,DB06796,,[Mn++].CC1=C(O)C(CN(CCN(CC([O-])=O)CC2=CC(COP(O)(O)=O)=NC(C)=C2O)CC([O-])=O)=CC(COP(O)(O)=O)=N1
1993,DB06797,,CCC(C)C(C)(COC(N)=O)COC(N)=O
1994,DB06799,,C1N2CN3CN1CN(C2)C3
1995,DB06801,,CCCCCCCC(=O)OCC(O)CO
1996,DB06804,,CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1
1997,DB06807,,NC1=CC(O)=C(C=C1)C(=O)OC1=CC=CC=C1
1998,DB06811,,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
1999,DB06815,,[O-][N+]1=C(S)C=CC=C1
2000,DB06816,,CN(C)C1=CC2=C(C=C1)[N+](C)=C(\C=C\C1=C(C)N(C(C)=C1)C1=CC=CC=C1)C=C2
2001,DB06820,,ClC1=CC=C(CSC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
2002,DB06823,,CC(S)C(=O)NCC(O)=O
2003,DB06824,,NCCNCCNCCN
2004,DB06826,,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
2005,DB08792,,CN(C(=O)C(Cl)Cl)C1=CC=C(O)C=C1
2006,DB08796,,O=C(OCCOCCN1CCCCC1)N1C2=CC=CC=C2SC2=C1N=CC=C2
2007,DB08797,,NC(=O)C1=CC=CC=C1O
2008,DB08803,,CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1
2009,DB08823,,[H][C@]1(C[C@@]2([H])C=C[C@@]3([H])[C@]4([H])CC(=O)O[C@@]([H])(CC)CCC[C@]([H])(O[C@@]5([H])CC[C@]([H])(N(C)C)[C@@]([H])(C)O5)[C@@]([H])(C)C(=O)C4=C[C@@]3([H])[C@]2([H])C1)O[C@]1([H])O[C@@]([H])(C)[C@]([H])(OC)[C@@]([H])(OC)[C@@]1([H])OC.[H][C@]1(C[C@@]2([H])C(C)=C[C@@]3([H])[C@]4([H])CC(=O)O[C@@]([H])(CC)CCC[C@]([H])(O[C@@]5([H])CC[C@]([H])(N(C)C)[C@@]([H])(C)O5)[C@@]([H])(C)C(=O)C4=C[C@@]3([H])[C@]2([H])C1)O[C@]1([H])O[C@@]([H])(C)[C@]([H])(OC)[C@@]([H])(OC)[C@@]1([H])OC
2010,DB08824,,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)C1=CC=C([123I])C=C1)C(=O)OC)N2CCCF
2011,DB08826,,CN1C=CC(=O)C(O)=C1C
2012,DB08834,,[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
2013,DB08842,,CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C
2014,DB08847,,O[C@H]1CN[C@@H](C1)C(O)=O
2015,DB08884,,[Gd+3].[H][C@@](CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)(CC1=CC=C(OCC)C=C1)N(CC(O)=O)CC(O)=O
2016,DB08887,,CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
2017,DB08905,,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C
2018,DB08909,,O=C(CCCC1=CC=CC=C1)OCC(COC(=O)CCCC1=CC=CC=C1)OC(=O)CCCC1=CC=CC=C1
2019,DB08913,,[Cl-].[Cl-].[223Ra++]
2020,DB08924,,CC(CC1=CC=CC=C1)\N=C\C(Cl)(Cl)Cl
2021,DB08928,,CC(=O)NC1=CC(=CC=C1O)[As]1SCC(CO)S1
2022,DB08938,,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
2023,DB08941,,C[C@H](COC1=CC=CC=C1)N[C@H](C)[C@@H](O)C1=CC=C(O)C=C1
2024,DB08943,,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl
2025,DB08944,,CC(C)[C@@](C[C@H](C)N(C)C)(C#N)C1=CC=CC=C1
2026,DB08945,,OC(=O)C1=C(I)C(NC(=O)COCCOCCOCC(=O)NC2=C(I)C(C(O)=O)=C(I)C=C2I)=C(I)C=C1I
2027,DB08946,,CCC(CC1=C(I)C(N)=C(I)C=C1I)C(O)=O
2028,DB08947,,C[C@H](O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I
2029,DB08957,,OC(CNCCCCCCNCC(O)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1
2030,DB08958,,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
2031,DB08965,,[H]C1(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C1=O)C(C)C)C(C)C)C(C)C
2032,DB08966,,C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(\CCO)SSCC1CCCO1
2033,DB08967,,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(=O)(=O)N(C)C)N(C)C
2034,DB08968,,CN(CC(=O)N1CCOCC1)CC1=C(Cl)C=CC=C1NC(=O)C1=CC=CC=C1
2035,DB08970,,[H][C@@]12CC(=C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
2036,DB08971,,[H][C@@]1(C)C[C@@]2([H])[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]2(C)[C@@]1([H])C(=O)CO
2037,DB08973,,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO
2038,DB08974,,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=C(F)C=C1
2039,DB08976,,OCC(O)COC(=O)C1=CC=CC=C1NC1=CC=NC2=C(C=CC=C12)C(F)(F)F
2040,DB08979,,O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1
2041,DB08981,,OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1
2042,DB08982,,[H]\C(C(=O)OCC)=C1\SC(N2CCCCC2)C(=O)N1C
2043,DB08983,,CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCOC(=O)C1=CN=CC=C1
2044,DB08984,,OCCOCCOC(=O)C1=CC=CC=C1NC1=CC=CC(=C1)C(F)(F)F
2045,DB08987,,CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C
2046,DB08988,,CCOC(=O)C1(CCCN(C)CC1)C1=CC=CC=C1
2047,DB08990,,CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1
2048,DB08991,,COC1=CC(C)=NN1C1=NC(C)=CC(OC)=N1
2049,DB08992,,CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1
2050,DB08993,,[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CNC1=O)NC(=O)C[C@@H](N)[C@H](O)CCN)=C\NC(N)=O
2051,DB08994,,OCCN(CCO)C1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
2052,DB08998,,CNCCON=C1C2=CC=CC=C2C=CC2=CC=CC=C12
2053,DB09000,,CC(CN(C)C)CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C#N
2054,DB09002,,ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1
2055,DB09003,,OC(=N)C1(CCN(CCCN2C3=CC=CC=C3CCC3=C2C=C(Cl)C=C3)CC1)N1CCCCC1
2056,DB09008,,[H][C@]12SCC(C[N+]3=CC=CC=C3)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C([O-])=O
2057,DB09009,,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC
2058,DB09012,,CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12
2059,DB09015,,[H][C@@]12CC[C@@](O)(CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C
2060,DB09017,,CC1=NN=C2CN=C(C3=C(SC(Br)=C3)N12)C1=CC=CC=C1Cl
2061,DB09019,,CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1
2062,DB09020,,CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=CC=CC=N1
2063,DB09021,,CNCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
2064,DB09042,,CN1N=NC(=N1)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](COP(O)(O)=O)OC1=O
2065,DB09054,,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1
2066,DB09055,,CC1=[N+]([O-])C=C(N=C1)C(O)=O
2067,DB09056,,[H]C(C)(CN1C[C@]([H])(C)O[C@]([H])(C)C1)CC1=CC=C(C=C1)C(C)(C)CC
2068,DB09062,,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSC[C@@H](N)C(O)=O)OC)C(O)=O
2069,DB09065,,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1
2070,DB09072,,[Na+].OCCCC([O-])=O
2071,DB09081,,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O
2072,DB09084,,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12
2073,DB09087,,[Al+3].[K+].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
2074,DB09094,,COC1=CC(=CC(OC)=C1OC)C1C2C(COC2=O)C(O)C2=CC3=C(OCO3)C=C12.COC1=CC(=CC(OC)=C1OC)C1C2C(COC2=O)C(O)C2=CC3=C(OCO3)C=C12.COC1=CC(=CC(OC)=C1OC)C1C(C(CO)C(O)C2=CC3=C(OCO3)C=C12)C(O)=O.COC1=CC(=CC(OC)=C1OC)C1C(C(CO)C(O)C2=CC3=C(OCO3)C=C12)C(O)=O
2075,DB09096,,O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1
2076,DB09104,,[OH-].[OH-].[Mg++]
2077,DB09110,,OS(=O)(=O)CCS
2078,DB09114,,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
2079,DB09115,,OC1=C2N=CC=CC2=C(I)C=C1I
2080,DB09117,,CC1OC(C)OC(C)O1
2081,DB09125,,[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
2082,DB09132,,[Gd+3].OC(=O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1
2083,DB09133,,CNC(=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
2084,DB09134,,OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
2085,DB09135,,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCCO)=C1I
2086,DB09136,,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O
2087,DB09137,,[99Tc].[H]OC(=O)C([H])([H])N(C([H])([H])C(=O)O[H])C([H])([H])C(=O)N([H])C1=C(C(Br)=C(C([H])=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
2088,DB09138,,O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O
2089,DB09139,,[99Tc].OC(P(O)(O)=O)P(O)(O)=O
2090,DB09142,,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
2091,DB09144,,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=CC(=O)NC1=O
2092,DB09145,,O
2093,DB09152,,N#N
2094,DB09153,,[Na+].[Cl-]
2095,DB09154,,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
2096,DB09155,,[He]
2097,DB09156,,COCC(=O)NC1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
2098,DB09157,,O=C=O
2099,DB09158,,CC1=CC(=CC=C1\N=N\C1=C(C=C2C=C(C=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O)C1=CC(C)=C(C=C1)\N=N\C1=C(O)C2=C(N)C=C(C=C2C=C1S(O)(=O)=O)S(O)(=O)=O
2100,DB09160,,O.O.[98Tc].CCOCCP(CCOCC)CCP(CCOCC)CCOCC.CCOCCP(CCOCC)CCP(CCOCC)CCOCC
2101,DB09161,,[Tc+].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-]
2102,DB09164,,[99Tc].CC(C)C1=CC=CC(C(C)C)=C1NC(=O)CN(CC(O)=O)CC(O)=O
2103,DB09197,,[H]N1N=C(CCN2CCN(CC2)C2=CC(Cl)=CC=C2)C=C1C
2104,DB09210,,NC(=O)CN1CCCC1=O
2105,DB09218,,CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl
2106,DB09219,,OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1
2107,DB09267,,[Sr++].[Sr++].[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O
2108,DB09268,,OS(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS(O)(=O)=O)C=C1)C1=CC=CC=N1
2109,DB09269,,OC(=O)CC1=CC=CC=C1
2110,DB09276,,[Na+].[Na+].[O-]C(=O)CC(S[Au])C([O-])=O
2111,DB09277,,[Cl-].C[N+](C)([11CH3])CCO
2112,DB09278,,[C]
2113,DB09281,,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O
2114,DB09293,,[131I-]
2115,DB09313,,CNC(=O)C1=C(I)C(C(=O)NCC(=O)NC2=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C2I)=C(I)C(N(C)C(C)=O)=C1I
2116,DB09314,,O.O.O.O.[98Tc-]
2117,DB09315,,[133Xe]
2118,DB09316,,[Cl-].[Tl+]
2119,DB09320,,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O
2120,DB09321,,O=[Zn]
2121,DB09322,,[Zn++].[O-]S([O-])(=O)=O
2122,DB09325,,[F-].[Na+]
2123,DB09326,,[13NH3]
2124,DB09340,,CCCC(=O)NC1=C(I)C=C(I)C(CC(CC)C(O)=O)=C1I
2125,DB09346,,CN(C(C)=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
2126,DB09350,,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC
2127,DB09352,,CC(N)CC1=CC=C(O)C=C1
2128,DB09353,,S1SSSSSSS1
2129,DB09355,,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)C1=CC=CC=C1
2130,DB09357,,CC(C)(CO)[C@@H](O)C(=O)NCCCO
2131,DB09364,,O.[Hg+].CCN(CC)CCOC(=O)C1=CC=C(N)C=C1.[CH2]C(CN=C(O)C1=CC=CC=C1OCC([O-])=O)OCCOC
2132,DB09366,,CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1
2133,DB09374,,CC1(C)\C(=C\C=C\C=C\C=C\C2=[N+](CCCCS(O)(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS(O)(=O)=O)C2=C1C1=CC=CC=C1C=C2
2134,DB09376,,CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1
2135,DB09378,,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
2136,DB09383,,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3([H])C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO
2137,DB09394,,OP(O)(O)=O
2138,DB09395,,[Na+].CC([O-])=O
2139,DB09397,,[99Tc].S1SSSSSSS1
2140,DB09398,,[18F-]
2141,DB09403,,CC(CN(C(C)=O)C1=C(I)C=C(I)C(N)=C1I)C(O)=O
2142,DB09407,,[Mg++].[Cl-].[Cl-]
2143,DB09413,,[K+].OP(O)([O-])=O
2144,DB09414,,[K+].[K+].OP([O-])([O-])=O
2145,DB09419,,OC[C@@H](O)[C@H](O)[C@@H](O)C=O
2146,DB09420,,[123I-]
2147,DB09425,,[111In+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)CC(O)=O
2148,DB09449,,[Na+].OP(O)([O-])=O
2149,DB09459,,O[C@H]([C@@H](O)C(O)=O)C(O)=O
2150,DB09473,,[111In+3].[O-]C1=CC=CC2=C1N=CC=C2.[O-]C1=CC=CC2=C1N=CC=C2.[O-]C1=CC=CC2=C1N=CC=C2
2151,DB09479,,[82Rb+]
2152,DB09487,,CN(C(=O)CC(=O)N(C)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I
2153,DB09490,,Cl[111In](Cl)Cl
