orig_food_common_name,orig_source_name,orig_content,cas_number
Sweet pepper [Green],Luteolin 7-O-(2-apiosyl-6-malonyl)-glucoside,2.115000015,OC[C@@]1(O)CO[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@H]2OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C(O)=C2)[C@@H]1O
Sweet pepper [Green],Quercetin,1.943000019,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Sweet pepper [Red],Luteolin,0.7166666509999999,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1
Sweet pepper [Red],Feruloyl glucose,0.36499999,COC1=C(O)C=CC(\C=C\C(=O)OC2OC(CO)C(O)C(O)C2O)=C1
Sweet pepper [Red],p-Coumaroyl glucose,0.295000007,OCC1OC(OC(=O)\C=C\C2=CC=C(O)C=C2)C(O)C(O)C1O
Sweet pepper [Yellow],Luteolin,0.48366666799999997,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1
Sweet pepper [Yellow],Quercetin,0.42133335299999997,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Sweet potato,"Vitamin A, IU",20870.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Sweet potato,"Sugars, total",15400.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Sweet potato leaves,"Sugars, total",5420.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Sweet potato leaves,"Vitamin A, IU",1028.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Sweet potato leaves,"Potassium, K",477.0,[K+]
Sweet rolls,"Sugars, total",31730.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Sweet rolls,Glutamic acid,1753.0,N[C@@H](CCC(O)=O)C(O)=O
Sweet rowanberry,Quercetin,8.5,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Sweetcorn,Starch (dextrins and glycogen),22000.0,OCC1OC(O)C(O)C(O)C1O
Sweetcorn,"Sugars, total",8900.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Sweetcorn,Sucrose,8200.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Sweeteners,"Sugars, total",80700.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Sweeteners,Sucrose,47050.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Sweeteners,Starch,8360.0,OCC1OC(O)C(O)C(O)C1O
Sweetpotato,"Sugars, total",4200.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Sweetpotato,Sucrose,2500.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Sweetpotato,Glucose,900.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Sweets,"Carbohydrates, added sugar (sucrose)",82800.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Sweets,"Sugars, total",71000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Swiss chard leaves [Red],Syringic acid,44.900001526000004,COC1=CC(=CC(OC)=C1O)C(O)=O
Swiss chard leaves [Red],Caffeic acid,14.800000190999999,OC(=O)\C=C\C1=CC(O)=C(O)C=C1
Swiss chard leaves [Red],p-Coumaric acid,10.399999618999999,OC(=O)\C=C\C1=CC=C(O)C=C1
Swiss chard leaves [White],Syringic acid,45.099998473999996,COC1=CC(=CC(OC)=C1O)C(O)=O
Swiss chard leaves [White],Ferulic acid,10.800000190999999,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Swiss chard leaves [White],p-Coumaric acid,8.0,OC(=O)\C=C\C1=CC=C(O)C=C1
Swiss chard stems [Red],Syringic acid,7.5,COC1=CC(=CC(OC)=C1O)C(O)=O
Swiss chard stems [Red],Ferulic acid,5.599999905,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Swiss chard stems [Red],p-Coumaric acid,4.400000095,OC(=O)\C=C\C1=CC=C(O)C=C1
Swiss chard stems [White],Vanillic acid,5.400000095,COC1=C(O)C=CC(=C1)C(O)=O
Swiss chard stems [White],p-Coumaric acid,3.700000048,OC(=O)\C=C\C1=CC=C(O)C=C1
Swiss chard stems [White],Ferulic acid,3.400000095,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Swiss roll,"Sugars, total",25200.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Swiss roll,"Carbohydrates, added sugar (sucrose)",22000.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Swiss roll,Sucrose,22000.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Swisswurst,Glutamic acid,2350.0,N[C@@H](CCC(O)=O)C(O)=O
Swisswurst,Aspartic acid,1240.0,N[C@@H](CC(O)=O)C(O)=O
Swisswurst,Lysine,1160.0,NCCCC[C@H](N)C(O)=O
Syrup,"Sugars, total",76700.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Syrup,Potassium (K),220.0,[K+]
Syrup,Sodium (Na),75.0,[Na]
Syrups,"Sugars, total",32800.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Syrups,"Sodium, Na",178.0,[Na]
Syrups,"Potassium, K",28.0,[K+]
T.G.I. FRIDAY'S,Starch,33650.0,OCC1OC(O)C(O)C(O)C1O
TACO BELL,Starch,30450.0,OCC1OC(O)C(O)C(O)C1O
Taco shells,Starch,57330.0,OCC1OC(O)C(O)C(O)C1O
Taco shells,Glutamic acid,1257.0,N[C@@H](CCC(O)=O)C(O)=O
Taco shells,"Sugars, total",1230.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tamales,Starch,15130.0,OCC1OC(O)C(O)C(O)C1O
Tamales,"Sugars, total",1570.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tamales,"Vitamin A, IU",1548.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tamales (Navajo),Starch,12270.0,OCC1OC(O)C(O)C(O)C1O
Tamales (Navajo),Glutamic acid,1029.0,N[C@@H](CCC(O)=O)C(O)=O
Tamales (Navajo),"Sugars, total",990.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tamarind,Potassium (K),628.0,[K+]
Tamarind,"C18:1, n-9",160.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Tamarind,Lysine,140.0,NCCCC[C@H](N)C(O)=O
Tamarind nectar,"Sugars, total",12700.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tamarind nectar,Fructose,6070.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Tamarind nectar,Glucose (dextrose),5920.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Tamarinds,"Sugars, total",57400.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tamarinds,"Potassium, K",628.0,[K+]
Tamarinds,Lysine,139.0,NCCCC[C@H](N)C(O)=O
Tangerine,"Sugars, total",14000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tangerine,Glucose,5700.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Tangerine,Hesperidin,36.107499361,COC1=CC=C(C=C1O)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O
Tangerine juice,"Sugars, total",11800.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tangerine juice,"Vitamin A, IU",2767.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tangerines,"Sugars, total",15490.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tangerines,"Vitamin A, IU",1312.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tangerines,"Potassium, K",136.0,[K+]
Tapioca,"Sugars, total",3350.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tapioca,Glutamic acid,29.0,N[C@@H](CCC(O)=O)C(O)=O
Tapioca,"Calcium, Ca",20.0,[Ca++]
Taro,STARCH,25350.0,OCC1OC(O)C(O)C(O)C1O
Taro,AMYLOSE,7098.0,OCC1OC(O)C(O)C(O)C1O
Taro,GALACTOSE,6465.0,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
Taro leaves,"Vitamin A, IU",4825.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Taro leaves,"Sugars, total",3010.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Taro shoots,"Potassium, K",344.0,[K+]
Taro shoots,"Vitamin A, IU",51.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tarragon,POTASSIUM,3136.95,[K+]
Tarragon,CALCIUM,1186.5,[Ca++]
Tarragon,CAFFEIC-ACID,764.0,OC(=O)\C=C\C1=CC(O)=C(O)C=C1
Tea,PHENOLS,16000.0,N1C2=CC=CC=C2SC2=CC=CC=C12
Tea,TANNIC-ACID|TANNIN,15190.0,OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OCC1OC(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1
Tea,PECTINS,6500.0,O[C@H]1O[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@H](O)[C@H]2O)C(O)=O)[C@H](O)[C@H]1O)C(O)=O
Tea [Black],Quercetin 3-O-rutinoside,19.685531616,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
Tea [Black],Kaempferol 3-O-rutinoside,17.363075256,CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O
Tea [Black],(+)-Gallocatechin,14.01193553,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C(O)=C1
Tea [Green],(-)-Epigallocatechin,19.678992798,O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O
Tea [Green],5-O-Galloylquinic acid,9.415733337,OC1CC(O)(CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C1O)C(O)=O
Tea [Green],(+)-Gallocatechin 3-O-gallate,8.853999877,OC1=CC(O)=C2C[C@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1
Tea [Oolong],(-)-Epigallocatechin,9.651125056,O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O
Tea [Oolong],(+)-Gallocatechin 3-O-gallate,5.71999979,OC1=CC(O)=C2C[C@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1
Tea [Oolong],(-)-Epicatechin 3-O-gallate,4.992312499,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC=C(O)C(O)=C1
Teff,Starch,36560.0,OCC1OC(O)C(O)C(O)C1O
Teff,Glutamic acid,3349.0,N[C@@H](CCC(O)=O)C(O)=O
Teff,"Sugars, total",1840.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tempeh,Glutamic acid,3292.0,N[C@@H](CCC(O)=O)C(O)=O
Tempeh,Aspartic acid,1995.0,N[C@@H](CC(O)=O)C(O)=O
Tempeh,Leucine,1430.0,CC(C)CC(N)C(O)=O
Tennis Bread,Starch,45140.0,OCC1OC(O)C(O)C(O)C1O
Tennis Bread,"Sugars, total",3010.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tennis Bread,Maltose,2350.0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
Thistle oil,"C18:2, n-6",74500.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Thistle oil,"C18:1, n-9",14300.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Thistle oil,"Vitamin E, total",38.7,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C
Thuringer,"Sodium, Na",1300.0,[Na]
Thuringer,"Sugars, total",850.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Thuringer,"Potassium, K",260.0,[K+]
Thyme,"Vitamin A, IU",4751.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Thyme,"Potassium, K",609.0,[K+]
Thyme,"Calcium, Ca",405.0,[Ca++]
Toaster Pastries,"Sugars, total",39900.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Toaster pastries,Starch,34200.0,OCC1OC(O)C(O)C(O)C1O
Toaster pastries,"Sugars, total",28590.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Toaster pastries,"Vitamin A, IU",1563.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Toddler formula,"Sugars, total",53000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Toddler formula,12:0,2500.0,CCCCCCCCCCCC(O)=O
Toffees,"Sugars, total",66800.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Toffees,"Carbohydrates, added sugar (sucrose)",48000.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Tofu,Glutamic acid,8287.0,N[C@@H](CCC(O)=O)C(O)=O
Tofu,Aspartic acid,5298.0,N[C@@H](CC(O)=O)C(O)=O
Tofu,Leucine,3644.0,CC(C)CC(N)C(O)=O
Tofu yogurt,"Sugars, total",1240.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tofu yogurt,"Calcium, Ca",118.0,[Ca++]
Tofu yogurt,"Choline, total",48.4,C[N+](C)(C)CCO
Tomatillo,SUGARS,4490.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomatillo,GLUCOSE,2214.0,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
Tomatillo,POTASSIUM,1934.0,[K+]
Tomatillos,"Sugars, total",3930.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomatillos,"Potassium, K",268.0,[K+]
Tomatillos,"Vitamin A, IU",114.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tomato,"Sugars, total",37600.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomato,CALCIUM,6080.0,[Ca++]
Tomato,Glutamic acid,5200.0,N[C@@H](CCC(O)=O)C(O)=O
Tomato [Cherry],Quercetin,4.55952376,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Tomato [Cherry],Naringenin,3.841666698,[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1
Tomato [Cherry],Quercetin 3-O-rutinoside,3.3300000030000003,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
Tomato and vegetable juice,"Sugars, total",3800.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomato and vegetable juice,"Vitamin A, IU",1558.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tomato and vegetable juice,"Potassium, K",193.0,[K+]
Tomato juice,"Sugars, total",3560.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomato juice,Fructose,1540.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Tomato juice,Glucose (dextrose),1350.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Tomato ketchup,"Carbohydrates, added sugar (sucrose)",7600.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Tomato ketchup,Sucrose,7600.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Tomato ketchup,"Sugars, total",7600.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomato paste,Glutamic acid,1600.0,N[C@@H](CCC(O)=O)C(O)=O
Tomato paste,Potassium (K),1014.0,[K+]
Tomato paste,Aspartic acid,560.0,N[C@@H](CC(O)=O)C(O)=O
Tomato powder,"Sugars, total",43900.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomato powder,"Vitamin A, IU",17247.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tomato powder,Glutamic acid,5163.0,N[C@@H](CCC(O)=O)C(O)=O
Tomato products,"Sugars, total",12180.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomato products,Fructose,5850.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Tomato products,Glucose (dextrose),5750.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Tomato puree,Glutamic acid,1600.0,N[C@@H](CCC(O)=O)C(O)=O
Tomato puree,Potassium (K),798.0,[K+]
Tomato puree,Aspartic acid,570.0,N[C@@H](CC(O)=O)C(O)=O
Tomato sauce,"Sugars, total",4250.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomato sauce,Glucose (dextrose),2330.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Tomato sauce,Fructose,1660.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Tomatoes,Glutamic acid,5202.0,N[C@@H](CCC(O)=O)C(O)=O
Tomatoes,"Sugars, total",4000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tomatoes,"Potassium, K",3427.0,[K+]
Tomatojuice,Potassium (K),235.0,[K+]
Tomatojuice,Sodium (Na),221.0,[Na]
Tomatojuice,Glutamic acid,210.0,N[C@@H](CCC(O)=O)C(O)=O
Tongue,"C18:1, n-9",5010.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Toppings,"Sugars, total",27380.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Toppings,"Potassium, K",51.0,[K+]
Toppings,"Sodium, Na",21.0,[Na]
Torsk,"C22:6, n-3",37.0,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O
Torsk,"C18:1, n-9",26.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Torsk,Calcium (Ca),20.0,[Ca++]
Tortellini,"Sugars, total",950.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tortellini,"Sodium, Na",616.0,[Na]
Tortellini,"Phosphorus, P",212.0,P
Tortilla,Starch,43020.0,OCC1OC(O)C(O)C(O)C1O
Tortilla,Maltose,2970.0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
Tortilla,"Sugars, total",2750.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tortilla chips,Starch,60550.0,OCC1OC(O)C(O)C(O)C1O
Tortilla chips,"18:2 n-6 c,c",8723.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Tortilla chips,"Sugars, total",670.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tortillas,Starch,42510.0,OCC1OC(O)C(O)C(O)C1O
Tortillas,"Sugars, total",4390.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Tortillas,Maltose,3630.0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
Tostada shells,Starch,55400.0,OCC1OC(O)C(O)C(O)C1O
Tostada shells,"Sodium, Na",657.0,[Na]
Tostada shells,"Potassium, K",237.0,[K+]
Tostada with guacamole,Glutamic acid,1027.0,N[C@@H](CCC(O)=O)C(O)=O
Tostada with guacamole,"Vitamin A, IU",671.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tostada with guacamole,Leucine,411.0,CC(C)CC(N)C(O)=O
Tree fern,"Sodium, Na",241.0,[Na]
Tree fern,"Vitamin A, IU",200.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Tree fern,"Vitamin C, total ascorbic acid",30.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
Triticale,Glutamic acid,4006.0,N[C@@H](CCC(O)=O)C(O)=O
Triticale,Proline,1184.0,OC(=O)[C@@H]1CCCN1
Triticale,Leucine,911.0,CC(C)CC(N)C(O)=O
Triticale flour,Glutamic acid,4048.0,N[C@@H](CCC(O)=O)C(O)=O
Triticale flour,Proline,1196.0,OC(=O)[C@@H]1CCCN1
Triticale flour,Leucine,920.0,CC(C)CC(N)C(O)=O
Trout,Potassium (K),414.0,[K+]
Trout,Phosphorus (P),290.0,P
Trout,"C18:2, n-6",113.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Tuna,"C18:2, n-6",5040.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Tuna,Glutamic acid,3400.0,N[C@@H](CCC(O)=O)C(O)=O
Turbot,Glutamic acid,2400.0,N[C@@H](CCC(O)=O)C(O)=O
Turbot,Aspartic acid,1700.0,N[C@@H](CC(O)=O)C(O)=O
Turbot,Lysine,1500.0,NCCCC[C@H](N)C(O)=O
Turkey,"Sugars, total",4820.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Turkey,Sucrose,2110.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Turkey,Glucose (dextrose),1690.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
